Area,Item,Year,Yield,avg_temp,Pesticides,avg_precipitation
Cameroon,Sweet potatoes,2004,41558,25.42,849.48,1604
Cameroon,Wheat,2004,13373,25.42,849.48,1604
Cameroon,Yams,2004,76752,25.42,849.48,1604
Cameroon,Cassava,2005,105771,25.36,829.59,1604
Cameroon,Maize,2005,21334,25.36,829.59,1604
Cameroon,Plantains and others,2005,79720,25.36,829.59,1604
Cameroon,Potatoes,2005,25900,25.36,829.59,1604
Cameroon,"Rice, paddy",2005,12971,25.36,829.59,1604
Cameroon,Sorghum,2005,13173,25.36,829.59,1604
Cameroon,Soybeans,2005,6131,25.36,829.59,1604
Cameroon,Sweet potatoes,2005,67586,25.36,829.59,1604
Cameroon,Wheat,2005,13390,25.36,829.59,1604
Cameroon,Yams,2005,97814,25.36,829.59,1604
Cameroon,Cassava,2006,107548,25.39,950.22,1604
Cameroon,Maize,2006,22224,25.39,950.22,1604
Cameroon,Plantains and others,2006,79860,25.39,950.22,1604
Cameroon,Potatoes,2006,27330,25.39,950.22,1604
Cameroon,"Rice, paddy",2006,12905,25.39,950.22,1604
Cameroon,Sorghum,2006,12561,25.39,950.22,1604
Cameroon,Soybeans,2006,6226,25.39,950.22,1604
Cameroon,Sweet potatoes,2006,66603,25.39,950.22,1604
Cameroon,Wheat,2006,13408,25.39,950.22,1604
Cameroon,Yams,2006,100747,25.39,950.22,1604
Cameroon,Cassava,2007,140000,25.49,918.88,1604
Cameroon,Maize,2007,20000,25.49,918.88,1604
Cameroon,Plantains and others,2007,120619,25.49,918.88,1604
Cameroon,Potatoes,2007,26587,25.49,918.88,1604
Cameroon,"Rice, paddy",2007,10000,25.49,918.88,1604
Cameroon,Sorghum,2007,14397,25.49,918.88,1604
Cameroon,Soybeans,2007,12002,25.49,918.88,1604
Cameroon,Sweet potatoes,2007,55032,25.49,918.88,1604
Cameroon,Wheat,2007,13426,25.49,918.88,1604
Cameroon,Yams,2007,121002,25.49,918.88,1604
Cameroon,Cassava,2008,140000,25.42,882.13,1604
Cameroon,Maize,2008,20000,25.42,882.13,1604
Cameroon,Plantains and others,2008,120000,25.42,882.13,1604
Cameroon,Potatoes,2008,26367,25.42,882.13,1604
Cameroon,"Rice, paddy",2008,10000,25.42,882.13,1604
Cameroon,Sorghum,2008,14323,25.42,882.13,1604
Cameroon,Soybeans,2008,11999,25.42,882.13,1604
Cameroon,Sweet potatoes,2008,59989,25.42,882.13,1604
Cameroon,Wheat,2008,13444,25.42,882.13,1604
Cameroon,Yams,2008,121000,25.42,882.13,1604
Cameroon,Cassava,2009,139528,25.54,813.77,1604
Cameroon,Maize,2009,19787,25.54,813.77,1604
Cameroon,Plantains and others,2009,119671,25.54,813.77,1604
Cameroon,Potatoes,2009,28754,25.54,813.77,1604
Cameroon,"Rice, paddy",2009,27475,25.54,813.77,1604
Cameroon,Sorghum,2009,14085,25.54,813.77,1604
Cameroon,Soybeans,2009,8310,25.54,813.77,1604
Cameroon,Sweet potatoes,2009,54288,25.54,813.77,1604
Cameroon,Wheat,2009,13463,25.54,813.77,1604
Cameroon,Yams,2009,121205,25.54,813.77,1604
Cameroon,Cassava,2010,140636,25.7,1160.63,1604
Cameroon,Maize,2010,19741,25.7,1160.63,1604
Cameroon,Plantains and others,2010,122250,25.7,1160.63,1604
Cameroon,Potatoes,2010,44088,25.7,1160.63,1604
Cameroon,"Rice, paddy",2010,10936,25.7,1160.63,1604
Cameroon,Sorghum,2010,14257,25.7,1160.63,1604
Cameroon,Soybeans,2010,8437,25.7,1160.63,1604
Cameroon,Sweet potatoes,2010,54179,25.7,1160.63,1604
Cameroon,Wheat,2010,13846,25.7,1160.63,1604
Cameroon,Yams,2010,111590,25.7,1160.63,1604
Cameroon,Cassava,2011,145720,25.25,1372.47,1604
Cameroon,Maize,2011,20240,25.25,1372.47,1604
Cameroon,Plantains and others,2011,110857,25.25,1372.47,1604
Cameroon,Potatoes,2011,73940,25.25,1372.47,1604
Cameroon,"Rice, paddy",2011,13464,25.25,1372.47,1604
Cameroon,Sorghum,2011,15038,25.25,1372.47,1604
Cameroon,Soybeans,2011,8276,25.25,1372.47,1604
Cameroon,Sweet potatoes,2011,49900,25.25,1372.47,1604
Cameroon,Wheat,2011,13971,25.25,1372.47,1604
Cameroon,Yams,2011,101354,25.25,1372.47,1604
Cameroon,Cassava,2012,115388,25.18,1372.47,1604
Cameroon,Maize,2012,17152,25.18,1372.47,1604
Cameroon,Plantains and others,2012,108526,25.18,1372.47,1604
Cameroon,Potatoes,2012,103444,25.18,1372.47,1604
Cameroon,"Rice, paddy",2012,14217,25.18,1372.47,1604
Cameroon,Sorghum,2012,14883,25.18,1372.47,1604
Cameroon,Soybeans,2012,13980,25.18,1372.47,1604
Cameroon,Sweet potatoes,2012,60000,25.18,1372.47,1604
Cameroon,Wheat,2012,12308,25.18,1372.47,1604
Cameroon,Yams,2012,112643,25.18,1372.47,1604
Cameroon,Cassava,2013,147894,25.45,1372.47,1604
Cameroon,Maize,2013,19787,25.45,1372.47,1604
Cameroon,Plantains and others,2013,119444,25.45,1372.47,1604
Cameroon,Potatoes,2013,133560,25.45,1372.47,1604
Cameroon,"Rice, paddy",2013,11641,25.45,1372.47,1604
Cameroon,Sorghum,2013,15074,25.45,1372.47,1604
Cameroon,Soybeans,2013,13228,25.45,1372.47,1604
Cameroon,Sweet potatoes,2013,54288,25.45,1372.47,1604
Cameroon,Wheat,2013,12879,25.45,1372.47,1604
Cameroon,Yams,2013,103844,25.45,1372.47,1604
Canada,Maize,1990,68602,8.2,29568.0,537
Canada,Maize,1990,68602,9.48,29568.0,537
Canada,Maize,1990,68602,6.07,29568.0,537
Canada,Maize,1990,68602,5.57,29568.0,537
Canada,Maize,1990,68602,7.41,29568.0,537
Canada,Maize,1990,68602,7.82,29568.0,537
Canada,Potatoes,1990,250994,8.2,29568.0,537
Canada,Potatoes,1990,250994,9.48,29568.0,537
Canada,Potatoes,1990,250994,6.07,29568.0,537
Canada,Potatoes,1990,250994,5.57,29568.0,537
Canada,Potatoes,1990,250994,7.41,29568.0,537
Canada,Potatoes,1990,250994,7.82,29568.0,537
Canada,Soybeans,1990,26096,8.2,29568.0,537
Canada,Soybeans,1990,26096,9.48,29568.0,537
Canada,Soybeans,1990,26096,6.07,29568.0,537
Canada,Soybeans,1990,26096,5.57,29568.0,537
Canada,Soybeans,1990,26096,7.41,29568.0,537
Canada,Soybeans,1990,26096,7.82,29568.0,537
Canada,Wheat,1990,22769,8.2,29568.0,537
Canada,Wheat,1990,22769,9.48,29568.0,537
Canada,Wheat,1990,22769,6.07,29568.0,537
Canada,Wheat,1990,22769,5.57,29568.0,537
Canada,Wheat,1990,22769,7.41,29568.0,537
Canada,Wheat,1990,22769,7.82,29568.0,537
Canada,Maize,1991,67098,8.13,29477.5,537
Canada,Maize,1991,67098,9.72,29477.5,537
Canada,Maize,1991,67098,5.82,29477.5,537
Canada,Maize,1991,67098,5.46,29477.5,537
Canada,Maize,1991,67098,7.55,29477.5,537
Canada,Maize,1991,67098,7.89,29477.5,537
Canada,Potatoes,1991,96637,8.13,29477.5,537
Canada,Potatoes,1991,96637,9.72,29477.5,537
Canada,Potatoes,1991,96637,5.82,29477.5,537
Canada,Potatoes,1991,96637,5.46,29477.5,537
Canada,Potatoes,1991,96637,7.55,29477.5,537
Canada,Potatoes,1991,96637,7.89,29477.5,537
Canada,Soybeans,1991,24415,8.13,29477.5,537
Canada,Soybeans,1991,24415,9.72,29477.5,537
Canada,Soybeans,1991,24415,5.82,29477.5,537
Canada,Soybeans,1991,24415,5.46,29477.5,537
Canada,Soybeans,1991,24415,7.55,29477.5,537
Canada,Soybeans,1991,24415,7.89,29477.5,537
Canada,Wheat,1991,22559,8.13,29477.5,537
Canada,Wheat,1991,22559,9.72,29477.5,537
Canada,Wheat,1991,22559,5.82,29477.5,537
Canada,Wheat,1991,22559,5.46,29477.5,537
Canada,Wheat,1991,22559,7.55,29477.5,537
Canada,Wheat,1991,22559,7.89,29477.5,537
Canada,Maize,1992,56927,6.25,29387.0,537
Canada,Maize,1992,56927,8.05,29387.0,537
Canada,Maize,1992,56927,4.41,29387.0,537
Canada,Maize,1992,56927,3.69,29387.0,537
Canada,Maize,1992,56927,5.79,29387.0,537
Canada,Maize,1992,56927,8.77,29387.0,537
Canada,Potatoes,1992,118173,6.25,29387.0,537
Canada,Potatoes,1992,118173,8.05,29387.0,537
Canada,Potatoes,1992,118173,4.41,29387.0,537
Canada,Potatoes,1992,118173,3.69,29387.0,537
Canada,Potatoes,1992,118173,5.79,29387.0,537
Canada,Potatoes,1992,118173,8.77,29387.0,537
Canada,Soybeans,1992,23363,6.25,29387.0,537
Canada,Soybeans,1992,23363,8.05,29387.0,537
Canada,Soybeans,1992,23363,4.41,29387.0,537
Canada,Soybeans,1992,23363,3.69,29387.0,537
Canada,Soybeans,1992,23363,5.79,29387.0,537
Canada,Soybeans,1992,23363,8.77,29387.0,537
Canada,Wheat,1992,21603,6.25,29387.0,537
Canada,Wheat,1992,21603,8.05,29387.0,537
Canada,Wheat,1992,21603,4.41,29387.0,537
Canada,Wheat,1992,21603,3.69,29387.0,537
Canada,Wheat,1992,21603,5.79,29387.0,537
Canada,Wheat,1992,21603,8.77,29387.0,537
Canada,Maize,1993,64241,6.48,29296.5,537
Canada,Maize,1993,64241,8.11,29296.5,537
Canada,Maize,1993,64241,4.52,29296.5,537
Canada,Maize,1993,64241,3.96,29296.5,537
Canada,Maize,1993,64241,5.87,29296.5,537
Canada,Maize,1993,64241,7.69,29296.5,537
Canada,Potatoes,1993,107674,6.48,29296.5,537
Canada,Potatoes,1993,107674,8.11,29296.5,537
Canada,Potatoes,1993,107674,4.52,29296.5,537
Canada,Potatoes,1993,107674,3.96,29296.5,537
Canada,Potatoes,1993,107674,5.87,29296.5,537
Canada,Potatoes,1993,107674,7.69,29296.5,537
Canada,Soybeans,1993,26005,6.48,29296.5,537
Canada,Soybeans,1993,26005,8.11,29296.5,537
Canada,Soybeans,1993,26005,4.52,29296.5,537
Canada,Soybeans,1993,26005,3.96,29296.5,537
Canada,Soybeans,1993,26005,5.87,29296.5,537
Canada,Soybeans,1993,26005,7.69,29296.5,537
Canada,Wheat,1993,22027,6.48,29296.5,537
Canada,Wheat,1993,22027,8.11,29296.5,537
Canada,Wheat,1993,22027,4.52,29296.5,537
Canada,Wheat,1993,22027,3.96,29296.5,537
Canada,Wheat,1993,22027,5.87,29296.5,537
Canada,Wheat,1993,22027,7.69,29296.5,537
Canada,Maize,1994,73748,6.52,29206.0,537
Canada,Maize,1994,73748,8.11,29206.0,537
Canada,Maize,1994,73748,4.72,29206.0,537
Canada,Maize,1994,73748,4.06,29206.0,537
Canada,Maize,1994,73748,5.95,29206.0,537
Canada,Maize,1994,73748,8.27,29206.0,537
Canada,Potatoes,1994,112448,6.52,29206.0,537
Canada,Potatoes,1994,112448,8.11,29206.0,537
Canada,Potatoes,1994,112448,4.72,29206.0,537
Canada,Potatoes,1994,112448,4.06,29206.0,537
Canada,Potatoes,1994,112448,5.95,29206.0,537
Canada,Potatoes,1994,112448,8.27,29206.0,537
Canada,Soybeans,1994,27447,6.52,29206.0,537
Canada,Soybeans,1994,27447,8.11,29206.0,537
Canada,Soybeans,1994,27447,4.72,29206.0,537
Canada,Soybeans,1994,27447,4.06,29206.0,537
Canada,Soybeans,1994,27447,5.95,29206.0,537
Canada,Soybeans,1994,27447,8.27,29206.0,537
Canada,Wheat,1994,21275,6.52,29206.0,537
Canada,Wheat,1994,21275,8.11,29206.0,537
Canada,Wheat,1994,21275,4.72,29206.0,537
Canada,Wheat,1994,21275,4.06,29206.0,537
Canada,Wheat,1994,21275,5.95,29206.0,537
Canada,Wheat,1994,21275,8.27,29206.0,537
Canada,Maize,1995,72528,7.19,32223.4,537
Canada,Maize,1995,72528,8.52,32223.4,537
Canada,Maize,1995,72528,5.47,32223.4,537
Canada,Maize,1995,72528,4.81,32223.4,537
Canada,Maize,1995,72528,6.38,32223.4,537
Canada,Maize,1995,72528,8.49,32223.4,537
Canada,Potatoes,1995,107859,7.19,32223.4,537
Canada,Potatoes,1995,107859,8.52,32223.4,537
Canada,Potatoes,1995,107859,5.47,32223.4,537
Canada,Potatoes,1995,107859,4.81,32223.4,537
Canada,Potatoes,1995,107859,6.38,32223.4,537
Canada,Potatoes,1995,107859,8.49,32223.4,537
Canada,Soybeans,1995,27882,7.19,32223.4,537
Canada,Soybeans,1995,27882,8.52,32223.4,537
Canada,Soybeans,1995,27882,5.47,32223.4,537
Canada,Soybeans,1995,27882,4.81,32223.4,537
Canada,Soybeans,1995,27882,6.38,32223.4,537
Canada,Soybeans,1995,27882,8.49,32223.4,537
Canada,Wheat,1995,22467,7.19,32223.4,537
Canada,Wheat,1995,22467,8.52,32223.4,537
Canada,Wheat,1995,22467,5.47,32223.4,537
Canada,Wheat,1995,22467,4.81,32223.4,537
Canada,Wheat,1995,22467,6.38,32223.4,537
Canada,Wheat,1995,22467,8.49,32223.4,537
Canada,Maize,1996,69141,6.88,35240.8,537
Canada,Maize,1996,69141,7.85,35240.8,537
Canada,Maize,1996,69141,5.25,35240.8,537
Canada,Maize,1996,69141,4.66,35240.8,537
Canada,Maize,1996,69141,5.81,35240.8,537
Canada,Maize,1996,69141,7.16,35240.8,537
Canada,Potatoes,1996,112323,6.88,35240.8,537
Canada,Potatoes,1996,112323,7.85,35240.8,537
Canada,Potatoes,1996,112323,5.25,35240.8,537
Canada,Potatoes,1996,112323,4.66,35240.8,537
Canada,Potatoes,1996,112323,5.81,35240.8,537
Canada,Potatoes,1996,112323,7.16,35240.8,537
Canada,Soybeans,1996,25168,6.88,35240.8,537
Canada,Soybeans,1996,25168,7.85,35240.8,537
Canada,Soybeans,1996,25168,5.25,35240.8,537
Canada,Soybeans,1996,25168,4.66,35240.8,537
Canada,Soybeans,1996,25168,5.81,35240.8,537
Canada,Soybeans,1996,25168,7.16,35240.8,537
Canada,Wheat,1996,24304,6.88,35240.8,537
Canada,Wheat,1996,24304,7.85,35240.8,537
Canada,Wheat,1996,24304,5.25,35240.8,537
Canada,Wheat,1996,24304,4.66,35240.8,537
Canada,Wheat,1996,24304,5.81,35240.8,537
Canada,Wheat,1996,24304,7.16,35240.8,537
Canada,Maize,1997,68702,6.72,38258.2,537
Canada,Maize,1997,68702,8.09,38258.2,537
Canada,Maize,1997,68702,4.54,38258.2,537
Canada,Maize,1997,68702,3.99,38258.2,537
Canada,Maize,1997,68702,6.0,38258.2,537
Canada,Maize,1997,68702,8.23,38258.2,537
Canada,Potatoes,1997,111195,6.72,38258.2,537
Canada,Potatoes,1997,111195,8.09,38258.2,537
Canada,Potatoes,1997,111195,4.54,38258.2,537
Canada,Potatoes,1997,111195,3.99,38258.2,537
Canada,Potatoes,1997,111195,6.0,38258.2,537
Canada,Potatoes,1997,111195,8.23,38258.2,537
Canada,Soybeans,1997,25837,6.72,38258.2,537
Canada,Soybeans,1997,25837,8.09,38258.2,537
Canada,Soybeans,1997,25837,4.54,38258.2,537
Canada,Soybeans,1997,25837,3.99,38258.2,537
Canada,Soybeans,1997,25837,6.0,38258.2,537
Canada,Soybeans,1997,25837,8.23,38258.2,537
Canada,Wheat,1997,21285,6.72,38258.2,537
Canada,Wheat,1997,21285,8.09,38258.2,537
Canada,Wheat,1997,21285,4.54,38258.2,537
Canada,Wheat,1997,21285,3.99,38258.2,537
Canada,Wheat,1997,21285,6.0,38258.2,537
Canada,Wheat,1997,21285,8.23,38258.2,537
Canada,Maize,1998,80054,9.01,41275.6,537
Canada,Maize,1998,80054,10.6,41275.6,537
Canada,Maize,1998,80054,7.0,41275.6,537
Canada,Maize,1998,80054,6.68,41275.6,537
Canada,Maize,1998,80054,8.54,41275.6,537
Canada,Maize,1998,80054,8.72,41275.6,537
Canada,Potatoes,1998,112271,9.01,41275.6,537
Canada,Potatoes,1998,112271,10.6,41275.6,537
Canada,Potatoes,1998,112271,7.0,41275.6,537
Canada,Potatoes,1998,112271,6.68,41275.6,537
Canada,Potatoes,1998,112271,8.54,41275.6,537
Canada,Potatoes,1998,112271,8.72,41275.6,537
Canada,Soybeans,1998,27922,9.01,41275.6,537
Canada,Soybeans,1998,27922,10.6,41275.6,537
Canada,Soybeans,1998,27922,7.0,41275.6,537
Canada,Soybeans,1998,27922,6.68,41275.6,537
Canada,Soybeans,1998,27922,8.54,41275.6,537
Canada,Soybeans,1998,27922,8.72,41275.6,537
Canada,Wheat,1998,22550,9.01,41275.6,537
Canada,Wheat,1998,22550,10.6,41275.6,537
Canada,Wheat,1998,22550,7.0,41275.6,537
Canada,Wheat,1998,22550,6.68,41275.6,537
Canada,Wheat,1998,22550,8.54,41275.6,537
Canada,Wheat,1998,22550,8.72,41275.6,537
Canada,Maize,1999,79747,8.29,44293.0,537
Canada,Maize,1999,79747,9.53,44293.0,537
Canada,Maize,1999,79747,6.71,44293.0,537
Canada,Maize,1999,79747,6.02,44293.0,537
Canada,Maize,1999,79747,7.75,44293.0,537
Canada,Maize,1999,79747,7.69,44293.0,537
Canada,Potatoes,1999,110517,8.29,44293.0,537
Canada,Potatoes,1999,110517,9.53,44293.0,537
Canada,Potatoes,1999,110517,6.71,44293.0,537
Canada,Potatoes,1999,110517,6.02,44293.0,537
Canada,Potatoes,1999,110517,7.75,44293.0,537
Canada,Potatoes,1999,110517,7.69,44293.0,537
Canada,Soybeans,1999,27698,8.29,44293.0,537
Canada,Soybeans,1999,27698,9.53,44293.0,537
Canada,Soybeans,1999,27698,6.71,44293.0,537
Canada,Soybeans,1999,27698,6.02,44293.0,537
Canada,Soybeans,1999,27698,7.75,44293.0,537
Canada,Soybeans,1999,27698,7.69,44293.0,537
Canada,Wheat,1999,25971,8.29,44293.0,537
Canada,Wheat,1999,25971,9.53,44293.0,537
Canada,Wheat,1999,25971,6.71,44293.0,537
Canada,Wheat,1999,25971,6.02,44293.0,537
Canada,Wheat,1999,25971,7.75,44293.0,537
Canada,Wheat,1999,25971,7.69,44293.0,537
Canada,Maize,2000,62844,6.93,39667.0,537
Canada,Maize,2000,62844,8.67,39667.0,537
Canada,Maize,2000,62844,5.14,39667.0,537
Canada,Maize,2000,62844,4.61,39667.0,537
Canada,Maize,2000,62844,6.67,39667.0,537
Canada,Maize,2000,62844,7.63,39667.0,537
Canada,Potatoes,2000,116314,6.93,39667.0,537
Canada,Potatoes,2000,116314,8.67,39667.0,537
Canada,Potatoes,2000,116314,5.14,39667.0,537
Canada,Potatoes,2000,116314,4.61,39667.0,537
Canada,Potatoes,2000,116314,6.67,39667.0,537
Canada,Potatoes,2000,116314,7.63,39667.0,537
Canada,Soybeans,2000,25483,6.93,39667.0,537
Canada,Soybeans,2000,25483,8.67,39667.0,537
Canada,Soybeans,2000,25483,5.14,39667.0,537
Canada,Soybeans,2000,25483,4.61,39667.0,537
Canada,Soybeans,2000,25483,6.67,39667.0,537
Canada,Soybeans,2000,25483,7.63,39667.0,537
Canada,Wheat,2000,24446,6.93,39667.0,537
Canada,Wheat,2000,24446,8.67,39667.0,537
Canada,Wheat,2000,24446,5.14,39667.0,537
Canada,Wheat,2000,24446,4.61,39667.0,537
Canada,Wheat,2000,24446,6.67,39667.0,537
Canada,Wheat,2000,24446,7.63,39667.0,537
Canada,Maize,2001,66187,8.47,38456.0,537
Canada,Maize,2001,66187,9.63,38456.0,537
Canada,Maize,2001,66187,6.46,38456.0,537
Canada,Maize,2001,66187,6.01,38456.0,537
Canada,Maize,2001,66187,7.76,38456.0,537
Canada,Maize,2001,66187,7.77,38456.0,537
Canada,Potatoes,2001,102703,8.47,38456.0,537
Canada,Potatoes,2001,102703,9.63,38456.0,537
Canada,Potatoes,2001,102703,6.46,38456.0,537
Canada,Potatoes,2001,102703,6.01,38456.0,537
Canada,Potatoes,2001,102703,7.76,38456.0,537
Canada,Potatoes,2001,102703,7.77,38456.0,537
Canada,Soybeans,2001,15298,8.47,38456.0,537
Canada,Soybeans,2001,15298,9.63,38456.0,537
Canada,Soybeans,2001,15298,6.46,38456.0,537
Canada,Soybeans,2001,15298,6.01,38456.0,537
Canada,Soybeans,2001,15298,7.76,38456.0,537
Canada,Soybeans,2001,15298,7.77,38456.0,537
Canada,Wheat,2001,19452,8.47,38456.0,537
Canada,Wheat,2001,19452,9.63,38456.0,537
Canada,Wheat,2001,19452,6.46,38456.0,537
Canada,Wheat,2001,19452,6.01,38456.0,537
Canada,Wheat,2001,19452,7.76,38456.0,537
Canada,Wheat,2001,19452,7.77,38456.0,537
Canada,Maize,2002,70128,8.18,34226.0,537
Canada,Maize,2002,70128,9.45,34226.0,537
Canada,Maize,2002,70128,6.01,34226.0,537
Canada,Maize,2002,70128,5.47,34226.0,537
Canada,Maize,2002,70128,7.48,34226.0,537
Canada,Maize,2002,70128,7.82,34226.0,537
Canada,Potatoes,2002,111652,8.18,34226.0,537
Canada,Potatoes,2002,111652,9.45,34226.0,537
Canada,Potatoes,2002,111652,6.01,34226.0,537
Canada,Potatoes,2002,111652,5.47,34226.0,537
Canada,Potatoes,2002,111652,7.48,34226.0,537
Canada,Potatoes,2002,111652,7.82,34226.0,537
Canada,Soybeans,2002,22814,8.18,34226.0,537
Canada,Soybeans,2002,22814,9.45,34226.0,537
Canada,Soybeans,2002,22814,6.01,34226.0,537
Canada,Soybeans,2002,22814,5.47,34226.0,537
Canada,Soybeans,2002,22814,7.48,34226.0,537
Canada,Soybeans,2002,22814,7.82,34226.0,537
Canada,Wheat,2002,18324,8.18,34226.0,537
Canada,Wheat,2002,18324,9.45,34226.0,537
Canada,Wheat,2002,18324,6.01,34226.0,537
Canada,Wheat,2002,18324,5.47,34226.0,537
Canada,Wheat,2002,18324,7.48,34226.0,537
Canada,Wheat,2002,18324,7.82,34226.0,537
Canada,Maize,2004,82410,7.02,36138.0,537
Canada,Maize,2004,82410,8.63,36138.0,537
Canada,Maize,2004,82410,4.91,36138.0,537
Canada,Maize,2004,82410,4.46,36138.0,537
Canada,Maize,2004,82410,6.4,36138.0,537
Canada,Maize,2004,82410,8.95,36138.0,537
Canada,Potatoes,2004,123630,7.02,36138.0,537
Canada,Potatoes,2004,123630,8.63,36138.0,537
Canada,Potatoes,2004,123630,4.91,36138.0,537
Canada,Potatoes,2004,123630,4.46,36138.0,537
Canada,Potatoes,2004,123630,6.4,36138.0,537
Canada,Potatoes,2004,123630,8.95,36138.0,537
Canada,Soybeans,2004,25939,7.02,36138.0,537
Canada,Soybeans,2004,25939,8.63,36138.0,537
Canada,Soybeans,2004,25939,4.91,36138.0,537
Canada,Soybeans,2004,25939,4.46,36138.0,537
Canada,Soybeans,2004,25939,6.4,36138.0,537
Canada,Soybeans,2004,25939,8.95,36138.0,537
Canada,Wheat,2004,26409,7.02,36138.0,537
Canada,Wheat,2004,26409,8.63,36138.0,537
Canada,Wheat,2004,26409,4.91,36138.0,537
Canada,Wheat,2004,26409,4.46,36138.0,537
Canada,Wheat,2004,26409,6.4,36138.0,537
Canada,Wheat,2004,26409,8.95,36138.0,537
Canada,Maize,2005,86035,7.89,36363.0,537
Canada,Maize,2005,86035,9.05,36363.0,537
Canada,Maize,2005,86035,5.95,36363.0,537
Canada,Maize,2005,86035,5.53,36363.0,537
Canada,Maize,2005,86035,7.22,36363.0,537
Canada,Maize,2005,86035,8.38,36363.0,537
Canada,Potatoes,2005,115053,7.89,36363.0,537
Canada,Potatoes,2005,115053,9.05,36363.0,537
Canada,Potatoes,2005,115053,5.95,36363.0,537
Canada,Potatoes,2005,115053,5.53,36363.0,537
Canada,Potatoes,2005,115053,7.22,36363.0,537
Canada,Potatoes,2005,115053,8.38,36363.0,537
Canada,Soybeans,2005,27082,7.89,36363.0,537
Canada,Soybeans,2005,27082,9.05,36363.0,537
Canada,Soybeans,2005,27082,5.95,36363.0,537
Canada,Soybeans,2005,27082,5.53,36363.0,537
Canada,Soybeans,2005,27082,7.22,36363.0,537
Canada,Soybeans,2005,27082,8.38,36363.0,537
Canada,Wheat,2005,27381,7.89,36363.0,537
Canada,Wheat,2005,27381,9.05,36363.0,537
Canada,Wheat,2005,27381,5.95,36363.0,537
Canada,Wheat,2005,27381,5.53,36363.0,537
Canada,Wheat,2005,27381,7.22,36363.0,537
Canada,Wheat,2005,27381,8.38,36363.0,537
Canada,Maize,2006,84737,8.66,36572.75,537
Canada,Maize,2006,84737,9.83,36572.75,537
Canada,Maize,2006,84737,6.95,36572.75,537
Canada,Maize,2006,84737,6.3,36572.75,537
Canada,Maize,2006,84737,7.85,36572.75,537
Canada,Maize,2006,84737,8.31,36572.75,537
Canada,Potatoes,2006,130482,8.66,36572.75,537
Canada,Potatoes,2006,130482,9.83,36572.75,537
Canada,Potatoes,2006,130482,6.95,36572.75,537
Canada,Potatoes,2006,130482,6.3,36572.75,537
Canada,Potatoes,2006,130482,7.85,36572.75,537
Canada,Potatoes,2006,130482,8.31,36572.75,537
Canada,Soybeans,2006,28850,8.66,36572.75,537
Canada,Soybeans,2006,28850,9.83,36572.75,537
Canada,Soybeans,2006,28850,6.95,36572.75,537
Canada,Soybeans,2006,28850,6.3,36572.75,537
Canada,Soybeans,2006,28850,7.85,36572.75,537
Canada,Soybeans,2006,28850,8.31,36572.75,537
Canada,Wheat,2006,26096,8.66,36572.75,537
Canada,Wheat,2006,26096,9.83,36572.75,537
Canada,Wheat,2006,26096,6.95,36572.75,537
Canada,Wheat,2006,26096,6.3,36572.75,537
Canada,Wheat,2006,26096,7.85,36572.75,537
Canada,Wheat,2006,26096,8.31,36572.75,537
Canada,Maize,2007,85108,7.42,45140.03,537
Canada,Maize,2007,85108,9.14,45140.03,537
Canada,Maize,2007,85108,5.25,45140.03,537
Canada,Maize,2007,85108,4.96,45140.03,537
Canada,Maize,2007,85108,7.07,45140.03,537
Canada,Maize,2007,85108,7.72,45140.03,537
Canada,Potatoes,2007,126498,7.42,45140.03,537
Canada,Potatoes,2007,126498,9.14,45140.03,537
Canada,Potatoes,2007,126498,5.25,45140.03,537
Canada,Potatoes,2007,126498,4.96,45140.03,537
Canada,Potatoes,2007,126498,7.07,45140.03,537
Canada,Potatoes,2007,126498,7.72,45140.03,537
Canada,Soybeans,2007,23010,7.42,45140.03,537
Canada,Soybeans,2007,23010,9.14,45140.03,537
Canada,Soybeans,2007,23010,5.25,45140.03,537
Canada,Soybeans,2007,23010,4.96,45140.03,537
Canada,Soybeans,2007,23010,7.07,45140.03,537
Canada,Soybeans,2007,23010,7.72,45140.03,537
Canada,Wheat,2007,23317,7.42,45140.03,537
Canada,Wheat,2007,23317,9.14,45140.03,537
Canada,Wheat,2007,23317,5.25,45140.03,537
Canada,Wheat,2007,23317,4.96,45140.03,537
Canada,Wheat,2007,23317,7.07,45140.03,537
Canada,Wheat,2007,23317,7.72,45140.03,537
Canada,Maize,2008,90623,7.5,53707.3,537
Canada,Maize,2008,90623,8.61,53707.3,537
Canada,Maize,2008,90623,5.62,53707.3,537
Canada,Maize,2008,90623,5.01,53707.3,537
Canada,Maize,2008,90623,6.58,53707.3,537
Canada,Maize,2008,90623,7.3,53707.3,537
Canada,Potatoes,2008,126065,7.5,53707.3,537
Canada,Potatoes,2008,126065,8.61,53707.3,537
Canada,Potatoes,2008,126065,5.62,53707.3,537
